,norm,base_features,pairwise_features,scaler,classifier,grid_accuracy_mean,grid_accuracy_std,grid_accuracy_best_params,eval_accuracy_mean,eval_accuracy_std,eval_accuracy_scores
10,-__param,closeness_centrality__param,l1_l2_linf__param,standard__None,grid__LR,0.813725490196,0.130763881168,"{'n_jobs': 1, 'random_state': 0, 'max_iter': 50, 'C': 0.1, 'fit_intercept': True, 'penalty': 'l2', 'solver': 'liblinear'}",0.814285714286,0.085050338569,"[ 0.85714286  0.80952381  0.76190476  0.66666667  0.85714286  0.9047619
  0.95238095  0.85714286  0.85714286  0.80952381  0.76190476  0.71428571
  0.9047619   0.76190476  0.9047619   0.66666667  0.95238095  0.9047619
  0.9047619   0.85714286  0.85714286  0.95238095  0.80952381  0.95238095
  0.71428571  0.71428571  0.76190476  0.9047619   0.66666667  0.76190476
  0.61904762  0.85714286  0.66666667  0.9047619   0.9047619   0.9047619
  0.95238095  0.76190476  0.80952381  0.80952381  0.85714286  0.80952381
  0.57142857  0.66666667  0.80952381  0.85714286  0.80952381  0.9047619
  0.76190476  0.85714286  0.9047619   0.80952381  0.71428571  0.80952381
  0.80952381  0.71428571  0.80952381  0.76190476  0.95238095  0.9047619
  0.76190476  0.76190476  0.71428571  0.80952381  0.9047619   0.95238095
  0.76190476  0.71428571  0.85714286  0.85714286  0.85714286  0.76190476
  0.85714286  0.76190476  0.85714286  0.95238095  0.95238095  0.80952381
  0.80952381  0.76190476  0.71428571  0.71428571  0.76190476  0.85714286
  0.85714286  0.80952381  0.61904762  0.85714286  0.80952381  0.71428571
  0.80952381  0.76190476  0.76190476  0.80952381  0.80952381  0.9047619
  0.76190476  0.80952381  0.9047619   0.85714286]"
11,-__param,closeness_centrality__param,l1_l2_linf__param,standard__None,grid__RF,0.862745098039,0.0892102993418,"{'n_jobs': 1, 'verbose': 0, 'min_samples_leaf': 1, 'n_estimators': 100, 'max_leaf_nodes': None, 'max_depth': 5, 'oob_score': False, 'random_state': 0, 'warm_start': False, 'bootstrap': True, 'max_features': 0.5, 'min_samples_split': 2, 'criterion': 'entropy', 'min_weight_fraction_leaf': 0.0, 'class_weight': None}",0.854761904762,0.0732699169211,"[ 0.80952381  0.85714286  0.85714286  0.85714286  0.95238095  0.85714286
  0.95238095  0.95238095  1.          0.76190476  0.76190476  0.85714286
  0.9047619   0.85714286  0.9047619   0.80952381  0.95238095  0.85714286
  0.9047619   0.85714286  0.76190476  0.85714286  0.80952381  0.95238095
  0.85714286  0.71428571  0.9047619   0.85714286  0.71428571  0.9047619
  0.71428571  0.85714286  0.66666667  0.80952381  0.85714286  0.95238095
  0.95238095  0.9047619   0.80952381  0.80952381  0.95238095  0.85714286
  0.71428571  0.80952381  0.9047619   0.9047619   0.9047619   0.9047619
  0.80952381  0.95238095  0.9047619   0.85714286  0.76190476  0.9047619
  0.80952381  0.85714286  0.80952381  0.9047619   0.80952381  0.9047619
  0.9047619   0.95238095  0.85714286  0.85714286  0.9047619   0.95238095
  0.80952381  0.9047619   0.9047619   0.80952381  0.95238095  0.80952381
  0.95238095  0.9047619   0.76190476  0.9047619   0.95238095  0.85714286
  0.85714286  0.80952381  0.76190476  0.66666667  0.71428571  0.80952381
  0.85714286  0.85714286  0.71428571  0.85714286  0.71428571  0.76190476
  0.76190476  0.85714286  0.80952381  0.9047619   0.85714286  0.9047619
  0.95238095  0.9047619   0.9047619   0.85714286]"
12,-__param,closeness_centrality__param,l1_l2_linf__param,standard__None,grid__GBT,0.911764705882,0.0692548353429,"{'objective': 'binary:logistic', 'silent': True, 'subsample': 0.9, 'nthread': 1, 'learning_rate': 0.1, 'base_score': 0.5, 'gamma': 0, 'colsample_bytree': 1.0, 'n_estimators': 100, 'seed': 0, 'max_depth': 3}",0.870952380952,0.0710450018668,"[ 0.9047619   0.85714286  0.85714286  0.9047619   0.95238095  0.9047619
  0.9047619   0.9047619   0.9047619   0.76190476  0.85714286  0.80952381
  0.95238095  0.9047619   0.85714286  0.80952381  0.9047619   0.9047619
  0.9047619   0.85714286  0.85714286  0.76190476  0.80952381  0.95238095
  0.80952381  0.80952381  0.85714286  0.85714286  0.71428571  0.9047619
  0.76190476  0.85714286  0.71428571  0.80952381  0.80952381  1.          1.
  0.85714286  0.9047619   0.76190476  0.95238095  0.9047619   0.66666667
  0.80952381  0.85714286  0.9047619   0.95238095  0.95238095  0.85714286
  0.95238095  0.95238095  0.85714286  0.80952381  0.9047619   0.95238095
  0.76190476  0.9047619   1.          0.85714286  0.95238095  0.9047619
  0.9047619   0.9047619   0.9047619   0.9047619   0.95238095  0.9047619
  0.95238095  0.9047619   0.85714286  0.95238095  0.80952381  0.9047619
  0.95238095  0.85714286  0.95238095  1.          0.80952381  0.85714286
  0.9047619   0.76190476  0.71428571  0.80952381  0.80952381  0.76190476
  0.85714286  0.71428571  0.95238095  0.80952381  0.9047619   0.76190476
  0.85714286  0.85714286  0.9047619   0.85714286  0.95238095  0.9047619
  0.85714286  0.85714286  0.9047619 ]"
13,-__param,closeness_centrality__param,l1_l2_linf__param,standard__None,grid__SGD,0.852941176471,0.149425402085,"{'n_jobs': -1, 'eta0': 0.0, 'shuffle': True, 'learning_rate': 'optimal', 'class_weight': None, 'verbose': 0, 'l1_ratio': 0.2, 'loss': 'modified_huber', 'alpha': 0.001, 'power_t': 0.5, 'epsilon': 0.1, 'fit_intercept': True, 'n_iter': 100, 'penalty': 'elasticnet', 'random_state': 0}",0.851428571429,0.0780371444786,"[ 0.9047619   0.80952381  0.9047619   0.76190476  0.85714286  0.95238095
  0.9047619   0.80952381  0.85714286  0.80952381  0.85714286  0.80952381
  0.9047619   0.76190476  0.71428571  0.71428571  0.95238095  0.95238095
  0.95238095  0.76190476  0.85714286  0.95238095  0.9047619   0.95238095
  0.85714286  0.66666667  0.85714286  0.95238095  0.66666667  0.85714286
  0.66666667  0.95238095  0.80952381  0.85714286  0.85714286  0.9047619
  0.95238095  0.9047619   0.76190476  0.85714286  0.9047619   0.85714286
  0.80952381  0.76190476  0.76190476  0.9047619   0.9047619   0.95238095
  0.76190476  0.95238095  0.85714286  0.9047619   0.95238095  0.85714286
  0.85714286  0.85714286  0.85714286  0.9047619   0.80952381  0.71428571
  0.9047619   0.85714286  0.85714286  0.9047619   0.80952381  0.9047619
  0.85714286  0.85714286  0.80952381  0.85714286  0.9047619   0.80952381
  0.95238095  0.85714286  0.85714286  0.71428571  0.95238095  0.80952381
  0.9047619   0.80952381  0.80952381  0.76190476  1.          0.85714286
  0.80952381  0.85714286  0.66666667  0.85714286  0.66666667  0.71428571
  0.85714286  0.85714286  0.95238095  0.9047619   0.85714286  1.
  0.80952381  0.80952381  0.85714286  0.9047619 ]"
14,-__param,closeness_centrality__param,l1_l2_linf__param,standard__None,grid__SVC,0.823529411765,0.140849294087,"{'random_state': 0, 'max_iter': 50, 'gamma': 0.01, 'degree': 2, 'kernel': 'linear', 'C': 0.1, 'shrinking': True}",0.821904761905,0.0850823264114,"[ 0.80952381  0.66666667  0.80952381  0.66666667  0.80952381  0.9047619
  0.9047619   0.9047619   0.9047619   0.85714286  0.85714286  0.76190476
  0.85714286  0.76190476  0.85714286  0.71428571  0.9047619   0.85714286
  0.85714286  0.85714286  0.85714286  1.          0.80952381  0.9047619
  0.71428571  0.61904762  0.76190476  0.85714286  0.61904762  0.85714286
  0.71428571  0.9047619   0.57142857  0.85714286  0.85714286  0.85714286
  0.95238095  0.85714286  0.71428571  0.80952381  0.9047619   0.9047619
  0.66666667  0.71428571  0.71428571  0.85714286  0.85714286  0.85714286
  0.76190476  0.9047619   0.85714286  0.85714286  0.80952381  0.85714286
  0.76190476  0.80952381  0.80952381  0.80952381  0.95238095  0.85714286
  0.80952381  0.76190476  0.71428571  0.85714286  0.9047619   0.95238095
  0.80952381  0.76190476  0.95238095  0.80952381  0.9047619   0.80952381
  0.80952381  0.80952381  0.9047619   0.95238095  1.          0.80952381
  0.80952381  0.85714286  0.76190476  0.66666667  0.76190476  0.9047619
  0.85714286  0.9047619   0.61904762  0.9047619   0.80952381  0.66666667
  0.85714286  0.80952381  0.85714286  0.76190476  0.80952381  0.85714286
  0.76190476  0.80952381  0.85714286  0.80952381]"
15,-__param,betweenness_centrality__param,l1_l2_linf__param,standard__None,grid__LR,0.941176470588,0.119108569008,"{'n_jobs': 1, 'random_state': 0, 'max_iter': 50, 'C': 0.05, 'fit_intercept': True, 'penalty': 'l1', 'solver': 'liblinear'}",0.938095238095,0.0464133064039,"[ 1.          0.9047619   0.9047619   0.9047619   0.95238095  1.
  0.95238095  0.9047619   0.95238095  0.95238095  0.9047619   0.9047619   1.
  0.95238095  0.95238095  0.95238095  0.9047619   0.95238095  0.9047619   1.
  0.95238095  0.95238095  0.95238095  0.9047619   0.95238095  0.85714286
  1.          0.85714286  0.95238095  0.9047619   1.          0.80952381
  0.95238095  0.95238095  0.95238095  0.95238095  0.95238095  0.9047619
  0.95238095  0.9047619   0.95238095  0.9047619   0.95238095  0.95238095
  0.95238095  1.          0.85714286  0.9047619   1.          0.85714286
  1.          0.9047619   0.9047619   1.          1.          0.9047619
  0.9047619   0.9047619   0.95238095  0.95238095  1.          0.95238095
  0.85714286  0.9047619   0.95238095  1.          0.95238095  1.          1.
  1.          0.9047619   0.9047619   0.9047619   1.          0.95238095
  0.95238095  0.95238095  0.95238095  0.80952381  1.          0.9047619
  0.95238095  1.          0.9047619   0.95238095  0.95238095  0.85714286
  1.          0.95238095  1.          0.85714286  0.95238095  0.9047619
  0.95238095  0.95238095  0.9047619   1.          0.85714286  0.85714286
  0.9047619 ]"
16,-__param,betweenness_centrality__param,l1_l2_linf__param,standard__None,grid__RF,0.941176470588,0.101317730845,"{'n_jobs': 1, 'verbose': 0, 'min_samples_leaf': 1, 'n_estimators': 100, 'max_leaf_nodes': None, 'max_depth': 2, 'oob_score': False, 'random_state': 0, 'warm_start': False, 'bootstrap': True, 'max_features': 0.5, 'min_samples_split': 2, 'criterion': 'gini', 'min_weight_fraction_leaf': 0.0, 'class_weight': None}",0.934761904762,0.0515760671528,"[ 1.          0.85714286  0.85714286  0.95238095  0.95238095  0.95238095
  0.95238095  0.9047619   0.95238095  0.95238095  0.80952381  0.80952381
  1.          0.95238095  0.95238095  0.9047619   0.95238095  0.9047619
  0.9047619   1.          0.95238095  0.95238095  0.9047619   0.9047619
  0.95238095  0.85714286  1.          0.76190476  0.95238095  0.95238095
  1.          0.85714286  0.9047619   0.95238095  0.95238095  1.
  0.95238095  0.95238095  1.          0.9047619   0.95238095  0.85714286
  0.95238095  0.85714286  0.95238095  0.95238095  0.85714286  0.95238095
  1.          0.9047619   1.          0.9047619   0.9047619   1.          1.
  0.9047619   0.95238095  0.85714286  0.9047619   1.          1.
  0.95238095  0.9047619   0.95238095  0.95238095  1.          0.95238095
  0.95238095  0.95238095  0.95238095  0.80952381  0.95238095  0.9047619   1.
  0.95238095  1.          1.          0.95238095  0.80952381  0.9047619
  0.9047619   1.          1.          0.9047619   0.95238095  0.95238095
  0.9047619   0.9047619   0.9047619   0.95238095  0.9047619   1.          0.9047619
  0.95238095  1.          0.95238095  0.95238095  0.9047619   0.9047619
  0.9047619 ]"
17,-__param,betweenness_centrality__param,l1_l2_linf__param,standard__None,grid__GBT,0.941176470588,0.0911290199108,"{'objective': 'binary:logistic', 'silent': True, 'subsample': 1.0, 'nthread': 1, 'learning_rate': 0.01, 'base_score': 0.5, 'gamma': 0, 'colsample_bytree': 1.0, 'n_estimators': 100, 'seed': 0, 'max_depth': 2}",0.94,0.0524328746991,"[ 0.95238095  0.85714286  0.9047619   0.95238095  0.95238095  0.95238095
  0.95238095  0.9047619   0.95238095  0.95238095  0.9047619   0.85714286
  1.          0.95238095  0.95238095  0.95238095  0.95238095  0.95238095
  0.9047619   1.          0.95238095  0.95238095  0.95238095  0.9047619
  0.9047619   0.85714286  1.          0.71428571  0.95238095  0.95238095
  0.95238095  0.85714286  0.9047619   0.95238095  0.95238095  1.
  0.95238095  0.95238095  1.          0.9047619   0.95238095  0.9047619
  0.95238095  0.85714286  0.95238095  0.95238095  0.76190476  0.95238095
  1.          0.9047619   1.          0.9047619   0.9047619   1.
  0.95238095  0.9047619   0.95238095  0.9047619   0.95238095  1.          1.
  0.95238095  0.9047619   0.9047619   0.95238095  1.          0.95238095
  1.          1.          1.          0.80952381  0.95238095  0.9047619   1.
  0.95238095  1.          1.          0.95238095  0.80952381  1.          0.9047619
  1.          1.          0.9047619   0.95238095  0.95238095  0.9047619   1.
  0.9047619   1.          0.9047619   0.95238095  0.95238095  0.95238095
  1.          0.95238095  1.          0.9047619   0.9047619   0.9047619 ]"
18,-__param,betweenness_centrality__param,l1_l2_linf__param,standard__None,grid__SGD,0.950980392157,0.0915499414112,"{'n_jobs': -1, 'eta0': 0.0, 'shuffle': True, 'learning_rate': 'optimal', 'class_weight': None, 'verbose': 0, 'l1_ratio': 0, 'loss': 'modified_huber', 'alpha': 0.001, 'power_t': 0.5, 'epsilon': 0.1, 'fit_intercept': True, 'n_iter': 200, 'penalty': 'elasticnet', 'random_state': 0}",0.942380952381,0.0486996440315,"[ 0.95238095  0.80952381  0.95238095  0.95238095  0.95238095  0.85714286
  0.95238095  0.9047619   0.95238095  1.          0.85714286  0.9047619   1.
  0.95238095  1.          0.95238095  1.          0.95238095  0.9047619
  0.95238095  0.95238095  1.          0.95238095  0.9047619   0.95238095
  0.85714286  1.          0.80952381  0.95238095  0.95238095  1.
  0.85714286  0.9047619   0.95238095  0.95238095  0.95238095  0.95238095
  0.9047619   0.95238095  0.9047619   0.95238095  0.9047619   0.9047619   1.
  0.95238095  0.85714286  0.9047619   0.95238095  1.          0.95238095
  1.          0.9047619   0.95238095  1.          0.95238095  0.9047619
  0.9047619   0.9047619   1.          1.          1.          0.95238095
  0.9047619   0.85714286  0.95238095  1.          0.95238095  1.          1.
  1.          0.95238095  0.9047619   0.9047619   1.          0.95238095
  0.95238095  1.          0.95238095  0.80952381  0.95238095  0.85714286
  1.          1.          0.9047619   1.          0.95238095  0.9047619   1.
  0.9047619   1.          0.85714286  0.95238095  0.95238095  0.95238095
  1.          0.9047619   1.          0.9047619   0.95238095  0.9047619 ]"
19,-__param,betweenness_centrality__param,l1_l2_linf__param,standard__None,grid__SVC,0.941176470588,0.0796474353396,"{'random_state': 0, 'max_iter': 50, 'gamma': 0.2, 'degree': 2, 'kernel': 'rbf', 'C': 0.05, 'shrinking': True}",0.937619047619,0.051593650403,"[ 1.          0.9047619   0.9047619   0.9047619   0.95238095  0.95238095
  0.95238095  0.95238095  0.95238095  0.9047619   0.80952381  0.9047619   1.
  0.95238095  0.95238095  0.9047619   0.95238095  0.9047619   0.9047619   1.
  1.          0.95238095  0.9047619   0.9047619   0.9047619   0.85714286
  1.          0.80952381  1.          0.85714286  0.95238095  0.85714286
  0.95238095  1.          0.95238095  1.          1.          0.95238095
  1.          0.9047619   0.9047619   0.85714286  0.85714286  0.9047619
  0.95238095  1.          0.9047619   0.9047619   0.95238095  0.9047619   1.
  0.95238095  0.9047619   1.          1.          0.95238095  0.85714286
  0.9047619   0.9047619   1.          1.          0.95238095  0.9047619   1.
  0.95238095  1.          0.95238095  0.9047619   1.          1.
  0.85714286  0.95238095  0.95238095  1.          0.9047619   1.          1.
  0.95238095  0.85714286  0.9047619   1.          0.9047619   1.
  0.85714286  0.95238095  0.9047619   0.95238095  1.          1.          1.
  0.85714286  1.          0.85714286  0.85714286  0.95238095  0.9047619
  0.95238095  0.95238095  0.9047619   0.85714286]"
